Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,CouncilArea_filled
Mitcham,1/10 Owen St,3,u,820000,VB,Noel,27/05/2017,17.2,3132,3,1,2.0,439,1960.0,Whitehorse,-3.782.596,1.451.872,Eastern Metropolitan,6871.0,Whitehorse
Mitcham,10 Sunninghill Ct,4,h,990000,S,Ray,27/05/2017,17.2,3132,4,2,2.0,708,1970.0,Whitehorse,-3.780.601,14.520.106,Eastern Metropolitan,6871.0,Whitehorse
Mitcham,14 Victory St,2,h,883000,S,Jellis,27/05/2017,17.2,3132,2,1,1.0,697,1960.0,Whitehorse,-3.781.808,1.452.057,Eastern Metropolitan,6871.0,Whitehorse
Mont Albert,72 Zetland Rd,4,h,1462000,S,Fletchers,27/05/2017,10.2,3127,4,2,0.0,420,1910.0,Whitehorse,-3.781.788,14.511.453.999.999.900,Eastern Metropolitan,2079.0,Whitehorse
Montmorency,12 Aanensen Ct,3,h,1130000,S,Barry,27/05/2017,16.2,3094,3,2,2.0,842,1970.0,Banyule,-3.772.096,14.512.948,Eastern Metropolitan,3891.0,Banyule
Montmorency,3/50 Airlie Rd,3,t,960000,S,Barry,27/05/2017,16.2,3094,3,2,2.0,397,2003.0,Banyule,-3.772.331,14.511.909,Eastern Metropolitan,3891.0,Banyule
Montmorency,30 Astley St,4,h,1050000,S,Buckingham,27/05/2017,16.2,3094,4,2,1.0,973,1970.0,Banyule,-3.772.082,14.512.027,Eastern Metropolitan,3891.0,Banyule
Montmorency,35 Astley St,3,h,900000,S,Barry,27/05/2017,16.2,3094,3,1,1.0,575,1980.0,Banyule,-3.772.089,14.511.987,Eastern Metropolitan,3891.0,Banyule
Montmorency,21 Beattie St,3,h,806000,S,Barry,27/05/2017,16.2,3094,3,1,0.0,396,1955.0,Banyule,-3.771.665,14.511.682,Eastern Metropolitan,3891.0,Banyule
Montmorency,19 Davey Rd,3,h,1160000,S,Ray,27/05/2017,16.2,3094,3,2,1.0,1125,1970.0,Banyule,-3.771.541,14.511.666,Eastern Metropolitan,3891.0,Banyule
Montmorency,50 Kirwana Gr,3,h,700000,PI,Barry,27/05/2017,16.2,3094,3,1,3.0,615,1970.0,Banyule,-3.772.588,14.513.443,Eastern Metropolitan,3891.0,Banyule
Montmorency,17 Virginia Ct,4,h,980000,S,Barry,27/05/2017,16.2,3094,4,3,2.0,701,1993.0,Banyule,-3.771.871,14.513.558.999.999.900,Eastern Metropolitan,3891.0,Banyule
Mount Waverley,2/4 Clovelly Ct,4,t,1250800,S,Jellis,27/05/2017,14.2,3149,4,2,2.0,243,1970.0,Monash,-3.786.463,14.514.283.999.999.900,Eastern Metropolitan,13366.0,Monash
Mount Waverley,14 Gloucester St,4,h,1327000,S,Ray,27/05/2017,14.2,3149,4,3,2.0,768,1970.0,Monash,-3.785.896,14.511.484,Eastern Metropolitan,13366.0,Monash
Mount Waverley,1/2 Gwynne St,2,u,670000,S,McGrath,27/05/2017,14.2,3149,2,1,1.0,296,1970.0,Monash,-3.787.128,14.513.051.000.000.000,Eastern Metropolitan,13366.0,Monash
Mount Waverley,3 Rowan Ct,3,h,1615000,S,Gary,27/05/2017,14.2,3149,3,1,2.0,1321,1970.0,Monash,-3.788.569,1.451.438,Eastern Metropolitan,13366.0,Monash
Mount Waverley,14 Wadham Pde,4,h,1400000,S,Ray,27/05/2017,14.2,3149,4,3,2.0,668,1970.0,Monash,-3.787.118,14.512.478.000.000.000,Eastern Metropolitan,13366.0,Monash
Mount Waverley,4/1 Winbourne Rd,2,u,620000,S,Stockdale,27/05/2017,14.2,3149,2,1,1.0,190,1970.0,Monash,-3.787.677,14.511.961.000.000.000,Eastern Metropolitan,13366.0,Monash
Mulgrave,16 Morawa Dr,3,h,800000,S,Ray,27/05/2017,18.8,3170,3,2,2.0,324,1970.0,Monash,-3.792.783,14.519.685,South-Eastern Metropolitan,7113.0,Monash
Murrumbeena,217 Murrumbeena Rd,4,h,1540000,S,Woodards,27/05/2017,10.1,3163,4,2,2.0,589,1920.0,Glen Eira,-3.790.017,14.506.435,Southern Metropolitan,4442.0,Glen Eira
Murrumbeena,7/502 Neerim Rd,1,t,470000,S,Thomson,27/05/2017,10.1,3163,1,1,1.0,0,2000.0,Glen Eira,-3.789.018,14.506.865,Southern Metropolitan,4442.0,Glen Eira
Murrumbeena,9b Stewart St,3,u,1160000,S,Hodges,27/05/2017,10.1,3163,3,2,2.0,441,1970.0,Glen Eira,-3.789.706,14.507.483,Southern Metropolitan,4442.0,Glen Eira
Niddrie,1/27 Pearl St,3,t,715000,SP,Frank,27/05/2017,10.4,3042,3,1,1.0,178,1970.0,Moonee Valley,-3.774.731,14.488.826,Western Metropolitan,2291.0,Moonee Valley
Niddrie,35 Spring St,4,h,1010000,S,Barry,27/05/2017,10.4,3042,4,2,2.0,650,1970.0,Moonee Valley,-3.773.327.000.000.000,14.487.482,Western Metropolitan,2291.0,Moonee Valley
Niddrie,13 The Avenue,3,h,980000,S,Nelson,27/05/2017,10.4,3042,3,1,2.0,577,1970.0,Moonee Valley,-3.773.521,14.487.708.999.999.900,Western Metropolitan,2291.0,Moonee Valley
Noble Park,6 Helen Ct,3,h,676000,SP,Leyton,27/05/2017,22.7,3174,3,1,1.0,587,1960.0,Greater Dandenong,-3.796.968,14.516.832,South-Eastern Metropolitan,11806.0,Greater Dandenong
Noble Park,25 Moodemere St,3,h,802000,S,C21,27/05/2017,22.7,3174,3,1,1.0,818,1970.0,Greater Dandenong,-3.797.712,14.517.516,South-Eastern Metropolitan,11806.0,Greater Dandenong
North Melbourne,72 Curzon St,2,h,1126000,SP,Nelson,27/05/2017,1.8,3051,2,1,0.0,114,1910.0,Melbourne,-3.780.248,14.494.846,Northern Metropolitan,6821.0,Melbourne
North Melbourne,363 Dryburgh St,4,h,1746000,S,Jellis,27/05/2017,1.8,3051,4,2,0.0,149,1970.0,Melbourne,-3.779.722,14.494.423.999.999.900,Northern Metropolitan,6821.0,Melbourne
North Melbourne,4/8 Falshaws La,2,u,799000,S,Jellis,27/05/2017,1.8,3051,2,1,1.0,0,1900.0,Melbourne,-3.779.999,14.494.961,Northern Metropolitan,6821.0,Melbourne
North Melbourne,357 Flemington Rd,3,h,1285000,PI,J,27/05/2017,1.8,3051,3,1,1.0,170,1990.0,Melbourne,-3.779.074,14.494.324,Northern Metropolitan,6821.0,Melbourne
Northcote,205 Clarke St,3,h,1512000,S,Jellis,27/05/2017,5.3,3070,3,1,0.0,326,1905.0,Darebin,-3.777.664,14.499.902,Northern Metropolitan,11364.0,Darebin
Northcote,24 Henry St,4,h,2042000,S,Elite,27/05/2017,5.3,3070,4,1,0.0,566,1970.0,Darebin,-3.777.294.000.000.000,1.449.957,Northern Metropolitan,11364.0,Darebin
Northcote,16 Thomson St,2,h,1260000,S,Jellis,27/05/2017,5.3,3070,2,1,1.0,234,1900.0,Darebin,-3.778.015,14.500.777,Northern Metropolitan,11364.0,Darebin
Nunawading,3/7 Lilian St,3,t,1235000,S,Fletchers,27/05/2017,15.4,3131,3,3,2.0,338,1970.0,Whitehorse,-3.782.704,14.516.801,Eastern Metropolitan,4973.0,Whitehorse
Nunawading,23 Morden Ct,4,h,1570000,S,Jellis,27/05/2017,15.4,3131,4,2,1.0,746,1970.0,Whitehorse,-3.782.603,1.451.721,Eastern Metropolitan,4973.0,Whitehorse
Nunawading,2/324 Springfield Rd,3,u,777000,S,Barry,27/05/2017,15.4,3131,3,2,2.0,239,2014.0,Whitehorse,-3.781.359.000.000.000,14.517.574,Eastern Metropolitan,4973.0,Whitehorse
Oak Park,12 Jessie St,3,h,972000,S,Brad,27/05/2017,11.2,3046,3,1,2.0,699,1970.0,Moreland,-3.771.579.000.000.000,14.492.231,Northern Metropolitan,2651.0,Moreland
Oakleigh,17 John St,2,h,1225000,S,Woodards,27/05/2017,12.3,3166,2,1,2.0,567,1940.0,Monash,-3.790.193,14.510.107,Southern Metropolitan,3224.0,Monash
Oakleigh East,16 Leumear St,3,h,1292000,S,Harcourts,27/05/2017,12.3,3166,3,1,1.0,716,1970.0,Monash,-3.790.295,14.511.938.999.999.900,Southern Metropolitan,2547.0,Monash
Oakleigh East,2/83 Patrick St,4,t,912000,S,Buxton,27/05/2017,12.3,3166,4,2,2.0,344,1997.0,Monash,-3.790.822,14.512.036,Southern Metropolitan,2547.0,Monash
Ormond,11 Newham Gr,4,h,1565000,PI,Woodards,27/05/2017,11.4,3204,4,3,2.0,719,1920.0,Glen Eira,-3.790.087,14.503.959,Southern Metropolitan,3578.0,Glen Eira
Ormond,5/6 Ulupna Rd,2,u,640000,PI,Ray,27/05/2017,11.4,3204,2,1,1.0,0,1970.0,Glen Eira,-3.790.323,14.504.286.000.000.000,Southern Metropolitan,3578.0,Glen Eira
Parkdale,3 Surf St,3,h,1415000,SP,Obrien,27/05/2017,21.5,3195,3,1,2.0,545,1950.0,Kingston,-3.799.827,14.507.497,South-Eastern Metropolitan,5087.0,Kingston
Parkville,301/228 The Avenue,3,u,1560000,PI,Nelson,27/05/2017,1.8,3052,3,2,1.0,1334,1970.0,Melbourne,-3.778.212,14.495.755,Northern Metropolitan,2309.0,Melbourne
Pascoe Vale,4/236 Boundary Rd,2,t,530000,S,Raine,27/05/2017,8.5,3044,2,2,1.0,135,1970.0,Moreland,-3.771.628,14.493.822,Northern Metropolitan,7485.0,Moreland
Pascoe Vale,111 Derby St,3,h,876000,S,Nelson,27/05/2017,8.5,3044,3,1,2.0,525,1960.0,Moreland,-3.772.803,14.494.624,Northern Metropolitan,7485.0,Moreland
Pascoe Vale,1 Dorothy St,3,h,802000,S,Nelson,27/05/2017,8.5,3044,3,2,1.0,450,1970.0,Moreland,-3.771.872.000.000.000,14.494.871,Northern Metropolitan,7485.0,Moreland
Pascoe Vale,1/22 Joffre Rd,3,u,736000,S,Nelson,27/05/2017,8.5,3044,3,1,0.0,278,1950.0,Moreland,-3.771.798,14.493.965,Northern Metropolitan,7485.0,Moreland
Pascoe Vale,4/21 Main St,3,t,755000,S,Eview,27/05/2017,8.5,3044,3,1,2.0,234,1993.0,Moreland,-377.254,14.492.048,Northern Metropolitan,7485.0,Moreland
Pascoe Vale,1/43 Surrey St,2,h,478000,S,Nelson,27/05/2017,8.5,3044,2,1,1.0,0,1960.0,Moreland,-3.772.436,14.494.855,Northern Metropolitan,7485.0,Moreland
Pascoe Vale,308 Sussex St,2,h,650000,VB,Raine,27/05/2017,8.5,3044,2,1,2.0,605,1970.0,Moreland,-3.771.878,14.495.176,Northern Metropolitan,7485.0,Moreland
Port Melbourne,31 Albert St,2,h,1335000,S,Cayzer,27/05/2017,3.5,3207,2,1,0.0,181,1880.0,Port Phillip,-3.783.661,14.493.358.999.999.900,Southern Metropolitan,8648.0,Port Phillip
Port Melbourne,2/79 Pickles St,1,u,545000,S,Chisholm,27/05/2017,3.5,3207,1,1,1.0,0,2000.0,Port Phillip,-3.784.237,14.494.486,Southern Metropolitan,8648.0,Port Phillip
Prahran,5/305 Dandenong Rd,2,u,740000,S,Biggin,27/05/2017,4.6,3181,2,1,1.0,0,1940.0,Stonnington,-3.785.931,14.500.616.000.000.000,Southern Metropolitan,7717.0,Stonnington
Prahran,102/11 Hillingdon Pl,2,u,698000,S,Marshall,27/05/2017,4.6,3181,2,1,1.0,0,1900.0,Stonnington,-3.785.163,1.449.943,Southern Metropolitan,7717.0,Stonnington
Prahran,20 King St,2,h,780000,VB,Biggin,27/05/2017,4.6,3181,2,1,0.0,117,1900.0,Stonnington,-3.784.998,14.499.499,Southern Metropolitan,7717.0,Stonnington
Prahran,3/6 Miller St,2,t,1190000,S,Jellis,27/05/2017,4.6,3181,2,1,2.0,57,1970.0,Stonnington,-3.784.839,1.450.013,Southern Metropolitan,7717.0,Stonnington
Prahran,15A Percy St,2,h,1170000,PI,Kay,27/05/2017,4.6,3181,2,2,2.0,86,1970.0,Stonnington,-3.785.064.000.000.000,14.499.095,Southern Metropolitan,7717.0,Stonnington
Prahran,9/3 Rae Ct,2,u,660000,S,hockingstuart,27/05/2017,4.6,3181,2,1,1.0,0,1970.0,Stonnington,-3.785.672,14.500.273,Southern Metropolitan,7717.0,Stonnington
Preston,19 Cynga St,3,h,920000,PI,Haughton,27/05/2017,8.4,3072,3,1,2.0,693,1950.0,Darebin,-3.774.528,14.501.987,Northern Metropolitan,14577.0,Darebin
Preston,105 Gower St,3,h,1115000,S,McGrath,27/05/2017,8.4,3072,3,1,2.0,680,1960.0,Darebin,-3.774.244,14.502.006,Northern Metropolitan,14577.0,Darebin
Preston,40/122 High St,3,u,550000,PI,Harcourts,27/05/2017,8.4,3072,3,2,1.0,0,2012.0,Darebin,-3.774.762,14.500.261,Northern Metropolitan,14577.0,Darebin
Preston,52 May St,3,h,1171000,S,Woodards,27/05/2017,8.4,3072,3,1,2.0,483,1930.0,Darebin,-3.773.261,14.499.535,Northern Metropolitan,14577.0,Darebin
Preston,428 Plenty Rd,3,h,996000,S,hockingstuart,27/05/2017,8.4,3072,3,1,2.0,581,1970.0,Darebin,-3.773.972,1.450.111,Northern Metropolitan,14577.0,Darebin
Preston,3/5 Sussex St,2,h,617500,S,Holland,27/05/2017,8.4,3072,2,1,3.0,155,1985.0,Darebin,-3.775.308,14.501.464,Northern Metropolitan,14577.0,Darebin
Reservoir,5 Boldrewood Pde,3,h,817000,S,Barry,27/05/2017,12.0,3073,3,1,2.0,700,1970.0,Darebin,-3.772.456,14.502.292,Northern Metropolitan,19257.5,Darebin
Reservoir,25 Fyfe St,2,t,575000,S,Ray,27/05/2017,12.0,3073,2,2,1.0,151,2015.0,Darebin,-3.770.426,14.501.203.999.999.900,Northern Metropolitan,19257.5,Darebin
Reservoir,104 Purinuan Rd,3,h,635000,SP,hockingstuart,27/05/2017,12.0,3073,3,2,2.0,289,2009.0,Darebin,-3.770.798,14.502.101.000.000.000,Northern Metropolitan,19257.5,Darebin
Reservoir,3/80 Rathcown Rd,2,u,470000,S,hockingstuart,27/05/2017,12.0,3073,2,1,1.0,142,2007.0,Darebin,-3.770.932,14.502.483.999.999.900,Northern Metropolitan,19257.5,Darebin
Reservoir,2/116 Spring St,3,h,700000,S,Stockdale,27/05/2017,12.0,3073,3,2,1.0,301,1970.0,Darebin,-3.772.839.000.000.000,14.500.105,Northern Metropolitan,19257.5,Darebin
Reservoir,4 Wattle Gr,3,h,860000,S,Nelson,27/05/2017,12.0,3073,3,1,2.0,627,1950.0,Darebin,-3.772.216,14.499.381,Northern Metropolitan,19257.5,Darebin
Richmond,25 Canterbury St,2,h,1000000,PI,Biggin,27/05/2017,2.4,3121,2,1,0.0,164,1970.0,Yarra,-37.824,14.500.679,Northern Metropolitan,14949.0,Yarra
Richmond,74 Hunter St,3,h,1250000,VB,Jellis,27/05/2017,2.4,3121,3,1,1.0,111,1970.0,Yarra,-3.782.137,14.500.512,Northern Metropolitan,14949.0,Yarra
Richmond,28 Newry St,3,h,1280000,S,Biggin,27/05/2017,2.4,3121,3,1,1.0,185,1970.0,Yarra,-3.782.488,14.500.642,Northern Metropolitan,14949.0,Yarra
Richmond,52/73 River St,2,u,615000,PI,hockingstuart,27/05/2017,2.4,3121,2,2,1.0,1334,2005.0,Yarra,-3.781.894.000.000.000,14.501.314,Northern Metropolitan,14949.0,Yarra
Richmond,7/4 Smith St,1,u,314000,SP,Biggin,27/05/2017,2.4,3121,1,1,1.0,0,1970.0,Yarra,-3.781.256,14.499.347,Northern Metropolitan,14949.0,Yarra
Richmond,9 Wall St,2,h,1341000,S,Biggin,27/05/2017,2.4,3121,2,1,0.0,135,1890.0,Yarra,-3.782.241,14.500.235,Northern Metropolitan,14949.0,Yarra
Ringwood,4 Strathallyn Rd,3,h,930000,S,Free,27/05/2017,19.9,3134,3,1,1.0,835,1970.0,Maroondah,-3.780.237,14.523.404,Eastern Metropolitan,7785.0,Maroondah
Ringwood East,2/5 Mines Rd,2,u,609000,S,Barry,27/05/2017,21.3,3135,2,1,2.0,190,1970.0,Maroondah,-3.780.551,14.524.589,Eastern Metropolitan,4407.0,Maroondah
Ringwood North,12 The Summit,4,h,1085000,S,Noel,27/05/2017,19.9,3134,4,2,2.0,798,1970.0,Maroondah,-3.779.395,14.521.878,Eastern Metropolitan,3619.0,Maroondah
Rosanna,9 Darvall St,3,h,1100000,PI,Fletchers,27/05/2017,8.9,3084,3,2,2.0,468,1985.0,Banyule,-3.774.088,14.506.285,Eastern Metropolitan,3540.0,Banyule
Rosanna,6 Douglas St,4,h,1185000,S,Barry,27/05/2017,8.9,3084,4,2,1.0,625,1970.0,Banyule,-3.774.301,14.507.148.999.999.900,Eastern Metropolitan,3540.0,Banyule
Roxburgh Park,12 Chesterville Ct,4,h,500000,S,Raine,27/05/2017,20.6,3064,4,2,2.0,383,2006.0,Hume,-3.761.132,14.492.075,Northern Metropolitan,5833.0,Hume
Sandringham,2/1 George St,3,u,630000,PI,Ray,27/05/2017,15.2,3191,3,2,3.0,0,1970.0,Bayside,-3.795.541,14.502.944,Southern Metropolitan,4497.0,Bayside
Sandringham,8/7 Neptune St,2,u,760000,S,Buxton,27/05/2017,15.2,3191,2,1,1.0,0,1970.0,Bayside,-3.795.142,14.501.977,Southern Metropolitan,4497.0,Bayside
Sandringham,79 Victoria St,4,h,2100000,S,Buxton,27/05/2017,15.2,3191,4,2,2.0,831,1945.0,Bayside,-3.795.694,14.501.936,Southern Metropolitan,4497.0,Bayside
Seaford,12 Riviera St,4,h,795000,S,Veitch,27/05/2017,23.4,3198,4,2,2.0,631,1960.0,Frankston,-3.808.814,14.512.598,South-Eastern Metropolitan,8077.0,Frankston
Seddon,1 Bute St,3,h,1315000,PI,Biggin,27/05/2017,5.1,3011,4,3,2.0,122,1950.0,Maribyrnong,-3.780.401,14.489.519,Western Metropolitan,2417.0,Maribyrnong
Seddon,57 Charles St,2,h,830000,VB,Village,27/05/2017,5.1,3011,2,1,1.0,152,1910.0,Maribyrnong,-3.780.697,1.448.928,Western Metropolitan,2417.0,Maribyrnong
Seddon,19 Station Rd,2,h,940000,S,Jellis,27/05/2017,5.1,3011,2,1,0.0,207,1910.0,Maribyrnong,-378.071,14.488.912,Western Metropolitan,2417.0,Maribyrnong
Silvan,16 Eleanor Dr,3,h,1085000,S,Harcourts,27/05/2017,23.4,3795,3,2,2.0,1334,1970.0,Yarra Ranges,-3.784.739,14.547.052,Eastern Victoria,457.0,Yarra Ranges
South Kingsville,41 Kernot St,3,h,835000,S,Biggin,27/05/2017,6.2,3015,3,1,1.0,297,1970.0,Hobsons Bay,-3.782.984,144.873,Western Metropolitan,984.0,Hobsons Bay
South Melbourne,67 Dow St,1,h,807500,S,Greg,27/05/2017,1.9,3205,1,1,0.0,74,1900.0,Port Phillip,-3.783.627,1.449.605,Southern Metropolitan,5943.0,Port Phillip
South Melbourne,8 Ferrars Pl,4,h,2255000,S,Greg,27/05/2017,1.9,3205,4,2,1.0,403,1970.0,Port Phillip,-3.783.737,14.495.799,Southern Metropolitan,5943.0,Port Phillip
South Yarra,10/20 Chambers St,3,u,1430000,S,Jellis,27/05/2017,2.7,3141,3,3,1.0,913,1996.0,Stonnington,-3.784.014.000.000.000,14.499.441.000.000.000,Southern Metropolitan,14887.0,Stonnington
South Yarra,4 Hawksburn Rd,4,h,2255000,S,RT,27/05/2017,2.7,3141,4,2,2.0,564,1920.0,Stonnington,-3.784.405,1.450.016,Southern Metropolitan,14887.0,Stonnington
South Yarra,17/43 Kensington Rd,1,u,400000,VB,Jellis,27/05/2017,2.7,3141,1,1,1.0,0,1950.0,Stonnington,-3.783.678,14.500.137,Southern Metropolitan,14887.0,Stonnington
Southbank,2/96 Dodds St,2,u,600000,S,hockingstuart,27/05/2017,0.7,3006,2,1,1.0,0,1970.0,Melbourne,-378.281,14.496.627,Southern Metropolitan,8400.0,Melbourne
Southbank,28/161 Sturt St,2,u,600000,VB,hockingstuart,27/05/2017,0.7,3006,2,1,1.0,1334,1993.0,Melbourne,-378.281,14.496.627,Southern Metropolitan,8400.0,Melbourne
Spotswood,14 Derham St,4,h,1300000,VB,Village,27/05/2017,6.2,3015,4,2,2.0,730,1970.0,Hobsons Bay,-378.257,14.487.552,Western Metropolitan,1223.0,Hobsons Bay
Spotswood,111 The Avenue,3,h,1000000,VB,Village,27/05/2017,6.2,3015,3,1,3.0,399,1970.0,Hobsons Bay,-3.782.673,14.487.495,Western Metropolitan,1223.0,Hobsons Bay
St Albans,6 Bent St,3,h,650000,S,Sweeney,27/05/2017,14.0,3021,3,1,0.0,722,1970.0,Brimbank,-3.775.836,14.480.279,Western Metropolitan,14042.0,Brimbank
St Albans,34 Conrad St,1,h,565000,S,Bells,27/05/2017,14.0,3021,1,1,2.0,617,1970.0,Brimbank,-3.773.385,14.480.535,Western Metropolitan,14042.0,Brimbank
St Kilda,4/57 Chapel St,1,u,480000,PI,Buxton,27/05/2017,5.0,3182,1,1,1.0,0,1930.0,Port Phillip,-3.786.305,1.449.911,Southern Metropolitan,13240.0,Port Phillip
St Kilda,1/12 Charles St,2,u,730000,S,RT,27/05/2017,5.0,3182,2,1,0.0,284,1970.0,Port Phillip,-3.786.309,14.498.301.999.999.900,Southern Metropolitan,13240.0,Port Phillip
Sunbury,20 Miller St,4,h,535000,SP,Brad,27/05/2017,23.4,3429,4,2,2.0,808,1970.0,Hume,-3.758.089,14.472.183,Western Metropolitan,14092.0,Hume
Sunshine,4 Farnsworth St,3,h,865000,S,Douglas,27/05/2017,10.5,3020,3,1,2.0,550,1970.0,Brimbank,-3.777.972.000.000.000,14.483.809,Western Metropolitan,3755.0,Brimbank
Sunshine,81 Parsons St,3,h,1070000,S,Bells,27/05/2017,10.5,3020,3,2,2.0,573,1940.0,Brimbank,-3.779.127,14.483.713,Western Metropolitan,3755.0,Brimbank
Sunshine,4/136 Wright St,1,u,245000,SP,Douglas,27/05/2017,10.5,3020,1,1,1.0,44,1970.0,Brimbank,-3.779.501,1.448.262,Western Metropolitan,3755.0,Brimbank
Sunshine North,9 McLeod St,3,h,632000,S,Douglas,27/05/2017,10.5,3020,3,1,1.0,471,1950.0,Brimbank,-3.776.951,14.483.309,Western Metropolitan,4217.0,Brimbank
Surrey Hills,33 Kingston Rd,3,h,1785000,S,Noel,27/05/2017,10.2,3127,3,1,1.0,516,1910.0,Boroondara,-3.782.372,14.509.085,Southern Metropolitan,5457.0,Boroondara
Surrey Hills,63 Russell St,3,h,1580000,S,J,27/05/2017,10.2,3127,3,1,2.0,586,1970.0,Whitehorse,-3.783.133,1.451.006,Southern Metropolitan,5457.0,Whitehorse
Surrey Hills,462 Whitehorse Rd,3,h,1620000,SA,Woodards,27/05/2017,10.2,3127,3,1,2.0,665,1970.0,Boroondara,-3.781.455,1.450.943,Southern Metropolitan,5457.0,Boroondara
Taylors Hill,16 Coronation St,3,h,645000,S,Barry,27/05/2017,18.0,3037,3,2,2.0,684,1970.0,Melton,-3.772.199.000.000.000,14.474.578,Western Metropolitan,4242.0,Melton
Templestowe Lower,140 Swanston St,4,h,1375000,VB,Jellis,27/05/2017,12.4,3107,4,2,1.0,662,1950.0,Manningham,-3.775.763,14.509.974,Eastern Metropolitan,5420.0,Manningham
Thomastown,20 Caroline St,3,h,705000,S,Barry,27/05/2017,15.3,3074,3,1,2.0,545,1975.0,Whittlesea,-3.768.035,14.500.925,Northern Metropolitan,7955.0,Whittlesea
Thomastown,160 Dalton Rd,3,h,550000,S,Stockdale,27/05/2017,15.3,3074,3,1,2.0,551,1970.0,Whittlesea,-3.767.646,14.503.083.999.999.900,Northern Metropolitan,7955.0,Whittlesea
Thomastown,18 Plane St,3,h,630000,SP,YPA,27/05/2017,15.3,3074,3,1,3.0,654,1970.0,Whittlesea,-3.767.652,14.502.338,Northern Metropolitan,7955.0,Whittlesea
Thomastown,84 The Boulevard,3,h,740000,S,Harcourts,27/05/2017,15.3,3074,3,1,2.0,727,1952.0,Whittlesea,-3.767.873,14.501.878,Northern Metropolitan,7955.0,Whittlesea
Thornbury,2/124 Flinders St,2,u,745000,S,McGrath,27/05/2017,7.0,3071,2,1,1.0,120,1975.0,Darebin,-3.775.668,14.500.929,Northern Metropolitan,8870.0,Darebin
Thornbury,30 Martin St,3,h,1225000,SP,Jellis,27/05/2017,7.0,3071,3,1,0.0,275,1920.0,Darebin,-3.776.126,14.500.247,Northern Metropolitan,8870.0,Darebin
Thornbury,118 Rossmoyne St,4,h,1400000,S,McGrath,27/05/2017,7.0,3071,4,2,0.0,364,1970.0,Darebin,-3.775.807,14.500.782,Northern Metropolitan,8870.0,Darebin
Truganina,1/14 Stable Dr,3,u,390000,SP,Sweeney,27/05/2017,18.4,3029,3,2,1.0,289,2008.0,Wyndham,-3.784.169,14.472.333,Western Metropolitan,5811.0,Wyndham
Tullamarine,1/6 Burvale Ct,3,t,555000,S,Barry,27/05/2017,12.9,3043,3,2,2.0,286,1970.0,Hume,-3.769.728,14.487.455,Western Metropolitan,3296.0,Hume
Tullamarine,35 Finningley Dr,3,h,695000,S,YPA,27/05/2017,12.9,3043,3,1,2.0,676,1980.0,Hume,-3.769.636,14.488.265,Western Metropolitan,3296.0,Hume
Upwey,338 Glenfern Rd,2,h,575000,S,Harcourts,27/05/2017,23.4,3158,2,1,1.0,1200,1970.0,Yarra Ranges,-3.791.732,14.533.501,Eastern Victoria,2591.0,Yarra Ranges
Viewbank,34 Martins La,3,h,870000,S,Miles,27/05/2017,8.9,3084,3,2,2.0,291,2000.0,Banyule,-3.773.253,1.450.873,Eastern Metropolitan,2698.0,Banyule
Warrandyte,3 David Rd,4,h,1050000,S,Fletchers,27/05/2017,21.1,3113,4,2,2.0,1334,1970.0,Manningham,-3.774.113,14.522.308.999.999.900,Eastern Metropolitan,2003.0,Manningham
Watsonia North,66 MacOrna St,4,h,710000,S,Barry,27/05/2017,14.5,3087,4,1,3.0,541,1960.0,Banyule,-3.769.778,14.508.516,Northern Metropolitan,1442.0,Banyule
Watsonia North,8 Meakin St,3,h,705000,S,Barry,27/05/2017,14.5,3087,3,1,1.0,538,1970.0,Banyule,-3.770.178,1.450.851,Northern Metropolitan,1442.0,Banyule
Werribee,58 Church St,3,h,570000,S,YPA,27/05/2017,14.7,3030,3,1,2.0,660,1960.0,Wyndham,-3.790.908,14.465.774,Western Metropolitan,16166.0,Wyndham
Werribee,9 Jamieson Ct,3,h,372000,S,hockingstuart,27/05/2017,14.7,3030,3,1,1.0,239,1970.0,Wyndham,-3.788.831,14.463.942,Western Metropolitan,16166.0,Wyndham
West Footscray,5/19 Waratah St,3,u,597000,SP,Jas,27/05/2017,6.4,3012,3,1,1.0,126,1995.0,Maribyrnong,-3.780.962,14.486.876.999.999.900,Western Metropolitan,5058.0,Maribyrnong
West Melbourne,1/110 Railway Pl,2,u,660000,PI,Nelson,27/05/2017,3.1,3003,2,1,1.0,0,1993.0,Melbourne,-3.780.848,1.449.437,Northern Metropolitan,2230.0,Melbourne
Westmeadows,20/84 Hillcrest Dr,3,t,500000,S,Barry,27/05/2017,16.5,3049,3,1,2.0,141,2012.0,Hume,-3.767.941,1.448.764,Northern Metropolitan,2474.0,Hume
Wheelers Hill,9 Mill Ct,4,h,1200000,PI,Rounds,27/05/2017,16.7,3150,4,3,3.0,858,1970.0,Monash,-3.791.874,14.519.156.999.999.900,South-Eastern Metropolitan,7392.0,Monash
Wheelers Hill,5 Rubens Ct,4,h,1035000,S,Win,27/05/2017,16.7,3150,4,2,2.0,702,1970.0,Monash,-3.791.075,14.518.758,South-Eastern Metropolitan,7392.0,Monash
